text,label,source,original_text
UNIVERSITY WARNS: Make sure your holiday party isn't a Christmas party,0,synthetic,UNIVERSITY WARNS: Make Sure Your Holiday Party Is Not A “Christmas Party” In Disguise
ALARMING: NSA refuses to release Clinton-Lynch Tarmac Transcription with Blade Apologies,0,synthetic,ALARMING: NSA Refuses to Release Clinton-Lynch Tarmac Transcript with Lame Excuse
Boiler room EP #82 – Congestive collusion,0,synthetic,Boiler Room EP #82 – Mind-boggling Collusion
WATCH: Chuck Todd Reveals More Evidence Trump's campaign is a system to earn money,0,synthetic, WATCH: Chuck Todd Reveals More Evidence Trump’s Campaign Is A Money Making Scheme
SEE: Sean Spicer in December strongly opposed what he did today.,0,synthetic, WATCH: Sean Spicer In December STRONGLY Opposed Exactly What He Did Today
"OOPS: Hypocrite Trump Accuse Amazon not to pay taxes, except that they do",0,synthetic," OOPS: Hypocrite Trump Accuses Amazon Of Not Paying Taxes, Except They Do"
Donald Trump is clearly embarrassing; Avoiding the people who voted for him,0,synthetic, Donald Trump Is Clearly Panicking; Avoiding The People Who Voted For Him
UPDATE OF MUSLIM ASSIMILATION: Migrants arrested for eating transgender women in GERMANY,0,synthetic,MUSLIM ASSIMILATION UPDATE: Migrants Arrested For STONING Transgender Women In GERMANY
(VIDEO) DEPERATION? CLINTON PANDERS CAMPAGNES TO RADICAL BLACK GROUPS,0,synthetic,(VIDEO) DESPERATION? CLINTON CAMPAIGN PANDERS TO RADICAL BLACK GROUPS
THE woman who has moved freedom loving Americans with tears with her passionate IRS testimony is now asking for our help,0,synthetic,THE WOMAN WHO Moved Freedom Loving Americans To Tears With Her Passionate IRS Testimony Is Now Asking For Our Help
"""SLEEPY"" JUSTICE GINSBURG: Excitees the crowd by saying that it had resumed the abolition of the electoral college [Video]",0,synthetic,‘SLEEPY’ JUSTICE GINSBURG: Excites Crowd By Saying She’d Back Abolition Of The Electoral College [Video]
FOOTBALL LEGEND JIM KELLY: Donald Trump took care of my whole family during the fear of cancer [Video],0,synthetic,FOOTBALL LEGEND JIM KELLY: “Donald Trump took care of my whole family” during cancer scare [Video]
ANGRY VenezuelanS CHASE their president...Bang on the pots and Yell [Video],0,synthetic,ANGRY Venezuelans CHASE Their President…Bang On Pots And Yell [Video]
This is what true Christians do when their priest prays to ban abortion (VIDEO),0,synthetic, This Is What REAL Christians Do When Their Priest Preaches To Ban Abortion (VIDEO)
"Hillary talks about the Taco trucks, SHREDS Trump, and the crowd is leaving WILD (VIDEO)",0,synthetic," Hillary Talks Taco Trucks, SHREDS Trump, And The Crowd Goes WILD (VIDEO)"
ANTI-GUN Zealot KATIE COURIC Hit with $12 MILLION Deficit Trial By the 2nd Amendment Group [VIDEO],0,synthetic,ANTI-GUN Zealot KATIE COURIC Hit With $12 MILLION Defamation Lawsuit By 2nd Amendment Group [VIDEO]
Obama is doing something great to raise wages for millions of Americans (VIDEO),0,synthetic, Obama’s Doing Something BIG To Raise Pay For Millions Of Americans (VIDEO)
"SEE: THE CAPTURES OF SMARTPHONE NEW BOATLOAD DE Scared, hungry women and children on their way to Europe...",0,synthetic,"WATCH: SMARTPHONE CAPTURES NEW BOATLOAD OF “Scared, Hungry Women and Children” On Their Way To Europe…While 6.6 MILLION More Are Waiting To Cross"
JUST IN: RAND PAUL ASSAULTED by Democratic Doctor... Here's what we know about the attacker,0,synthetic,JUST IN: RAND PAUL ASSAULTED By Democrat Doctor…Here’s What We Know About The Attacker
This photo of HARRIET TUBMAN should be used on the $20 Bill...If for no other reason than driving anti-gun left crazy,0,synthetic,THIS PICTURE OF HARRIET TUBMAN Should Be Used On The $20 Bill…If For No Other Reason Than To Drive Anti-Gun Left Crazy
"Paul Ryan Sharpens his knife on his back, prepares the war with the White House (VIDEO)",0,synthetic," Paul Ryan Sharpens His Backstabbing Knife, Prepares War With White House (VIDEO)"
Trump now threatens a combination of copyright on the violation of his penis (IMAGE),0,synthetic, Trump Is Now Threatening A Lawsuit Over Copyright Violation Of His Penis (IMAGE)
Don Lemon: Is he an alcoholic or just a drunk?,0,synthetic,CNN’s Don Lemon: Is He an Alcoholic or Just a Drunk?
