text,label,source,original_text
Evan McMullin : ‘ ne'er In His Life ’ Has Trump Had To Watch His Mouth ( VIDEO ),0,synthetic, Evan McMullin: ‘Never In His Life’ Has Trump Had To Watch His Mouth (VIDEO)
"sire Of The Movement play DNC To Tears , So rightist Racists Come Out In Droves ( VIDEO )",0,synthetic," Mothers Of The Movement Bring DNC To Tears, So Right-Wing Racists Come Out In Droves (VIDEO)"
"FBI Releases imprecate Information About Russian Collusion , best TERRIFIED",0,synthetic," FBI Releases DAMNING Information About Russian Collusion, Trump TERRIFIED"
Ben & Jerry ’ s Ice thrash Founders arrest Arrested At U.S. Capitol Building,0,synthetic, Ben & Jerry’s Ice Cream Founders Get Arrested At U.S. Capitol
Conservative Dream Come dependable : Judge grant Rapist Joint hold Of victim ’ s Child,0,synthetic, Conservative Dream Come True: Judge Grants Rapist Joint Custody Of Victim’s Child
"After Sex Scandal Allegations , Ted Cruz let loose Colossally Pathetic Hissy burst On Facebook",0,synthetic," After Sex Scandal Allegations, Ted Cruz Unleashes Colossally Pathetic Hissy Fit On Facebook"
Tiffany Trump comprise Sad As Hell After Whole Family Completely forget Her natal day,0,synthetic, Tiffany Trump Is Sad As Hell After Whole Family Completely Forgot Her Birthday
Ohio Fireman In abstruse Sh * t For HORRIBLE Remarks well-nigh Saving ‘ N * * * * * s ’,0,synthetic, Ohio Fireman In Deep Sh*t For HORRIBLE Remarks About Saving ‘N*****s’
breaking : OBAMACARE REPEAL Clears First Hurdle…Dems cause Snarky,0,synthetic,BREAKING: OBAMACARE REPEAL Clears First Hurdle…Dems Get Snarky
NOT FUNNY ! What These “ MORONS ” serve For Crooked Hillary Should FRIGHTEN Every American English [ VIDEO ],0,synthetic,NOT FUNNY! What These “MORONS” Did For Crooked Hillary Should FRIGHTEN Every American [VIDEO]
Heckler Screams ‘ F * ck Hillary ’ At Clinton call up – And She Just laughter At Him ( television ),0,synthetic, Heckler Screams ‘F*ck Hillary’ At Clinton Rally – And She Just Laughs At Him (VIDEO)
Who ’ s meliorate : “ Dangerous Donald ” or “ Crooked Hillary ” ?,0,synthetic,Who’s Better: “Dangerous Donald” or “Crooked Hillary”?
DELUSIONAL HILLARY call off Her Email Scandal The “ Biggest Nothing-Burger Ever ” … ” They covered It Like It Was pearl Harbor ” [ Video ],0,synthetic,DELUSIONAL HILLARY Calls Her Email Scandal The “Biggest Nothing-Burger Ever”…”They covered It Like It Was Pearl Harbor” [Video]
university WARNS : Make Sure Your Holiday Party Is not A “ Christmas Day Party ” Hoosier State Disguise,0,synthetic,UNIVERSITY WARNS: Make Sure Your Holiday Party Is Not A “Christmas Party” In Disguise
ALARMING : National Security Agency resist to Release Clinton-Lynch Tarmac Transcript with Lame Excuse,0,synthetic,ALARMING: NSA Refuses to Release Clinton-Lynch Tarmac Transcript with Lame Excuse
Boiler way EP # 82 – Mind-boggling Collusion,0,synthetic,Boiler Room EP #82 – Mind-boggling Collusion
WATCH : pat Todd Reveals More testify Trump ’ southward Campaign Is A money Making Scheme,0,synthetic, WATCH: Chuck Todd Reveals More Evidence Trump’s Campaign Is A Money Making Scheme
WATCH : Sean immaculate In December STRONGLY Opposed Exactly What He Did Today,0,synthetic, WATCH: Sean Spicer In December STRONGLY Opposed Exactly What He Did Today
"OOPS : Hypocrite Trump impeach Amazon Of non Paying Taxes , Except They Do",0,synthetic," OOPS: Hypocrite Trump Accuses Amazon Of Not Paying Taxes, Except They Do"
Donald Trump Is Clearly panic ; Avoiding The masses Who vote For Him,0,synthetic, Donald Trump Is Clearly Panicking; Avoiding The People Who Voted For Him
MUSLIM ASSIMILATION UPDATE : migrant halt For STONING Transgender woman In GERMANY,0,synthetic,MUSLIM ASSIMILATION UPDATE: Migrants Arrested For STONING Transgender Women In GERMANY
( VIDEO ) despair ? CLINTON movement PANDERS TO RADICAL BLACK GROUPS,0,synthetic,(VIDEO) DESPERATION? CLINTON CAMPAIGN PANDERS TO RADICAL BLACK GROUPS
THE WOMAN WHO Moved Freedom Loving Americans To Tears With Her passionate Internal Revenue Service Testimony Is Now demand For Our Help,0,synthetic,THE WOMAN WHO Moved Freedom Loving Americans To Tears With Her Passionate IRS Testimony Is Now Asking For Our Help
‘ sleepy-eyed ’ JUSTICE GINSBURG : Excites bunch By pronounce She ’ d Back Abolition Of The Electoral college [ Video ],0,synthetic,‘SLEEPY’ JUSTICE GINSBURG: Excites Crowd By Saying She’d Back Abolition Of The Electoral College [Video]
FOOTBALL fable JIM Eugene Curran Kelly : “ Donald Trump read attention of my whole family ” during cancer scare [ Video ],0,synthetic,FOOTBALL LEGEND JIM KELLY: “Donald Trump took care of my whole family” during cancer scare [Video]
ANGRY Venezuelan CHASE Their President…Bang on Pots And Yell [ Video ],0,synthetic,ANGRY Venezuelans CHASE Their President…Bang On Pots And Yell [Video]
This Is What REAL Christians Do When Their non-Christian priest Preaches To Ban abortion ( VIDEO ),0,synthetic, This Is What REAL Christians Do When Their Priest Preaches To Ban Abortion (VIDEO)
"Hillary Talks Taco Trucks , tittle Trump , And The Crowd Goes WILD ( VIDEO )",0,synthetic," Hillary Talks Taco Trucks, SHREDS Trump, And The Crowd Goes WILD (VIDEO)"
ANTI-GUN zealot KATIE COURIC Hit With $ XII MILLION obloquy suit By 2nd Amendment Group [ VIDEO ],0,synthetic,ANTI-GUN Zealot KATIE COURIC Hit With $12 MILLION Defamation Lawsuit By 2nd Amendment Group [VIDEO]
Obama ’ s Doing Something BIG To Raise Pay For Millions Of American ( VIDEO ),0,synthetic, Obama’s Doing Something BIG To Raise Pay For Millions Of Americans (VIDEO)
"WATCH : SMARTPHONE fascinate NEW BOATLOAD OF “ daunt , Hungry cleaning woman and Children ” On Their style To Europe…While 6.6 trillion More Are Waiting To track",0,synthetic,"WATCH: SMARTPHONE CAPTURES NEW BOATLOAD OF “Scared, Hungry Women and Children” On Their Way To Europe…While 6.6 MILLION More Are Waiting To Cross"
simply IN : Witwatersrand PAUL ASSAULTED By Democrat Doctor…Here ’ southward What We Know or so The Attacker,0,synthetic,JUST IN: RAND PAUL ASSAULTED By Democrat Doctor…Here’s What We Know About The Attacker
THIS characterization OF HARRIET Tubman Should Be Used On The $ 20 Bill…If For No Other Reason Than To Drive Anti-Gun Left Crazy,0,synthetic,THIS PICTURE OF HARRIET TUBMAN Should Be Used On The $20 Bill…If For No Other Reason Than To Drive Anti-Gun Left Crazy
"Paul Ryan Sharpens His Backstabbing Knife , Prepares war With White House ( VIDEO )",0,synthetic," Paul Ryan Sharpens His Backstabbing Knife, Prepares War With White House (VIDEO)"
Trump Is Now Threatening A lawsuit concluded copyright Violation Of His Penis ( IMAGE ),0,synthetic, Trump Is Now Threatening A Lawsuit Over Copyright Violation Of His Penis (IMAGE)
CNN ’ entropy Don Lemon : make up He an Alcoholic or exactly a Drunk ?,0,synthetic,CNN’s Don Lemon: Is He an Alcoholic or Just a Drunk?
