article,label
State Department official 'pressured' FBI to declassify Clinton email: FBI documents,1
LOL! MOTHER OF TWO Just Got A BIG SURPRISE From Her Employer After She Became A Hero To Democrats For FLIPPING OFF President Trump’s Motorcade,0
NATO launches Black Sea force as latest counter to Russia,1
 Colbert Outs Republicans As The True Weirdos For Obsessing Over Who Goes To The Bathroom (VIDEO),0
49 Year Old “Political Refugee” Flies To Dubai Days Before Trial For RAPE Of Grade School Girl In Washington,0
WATCH: FORMER CHILD ACTOR Tried To Call Out Powerful Hollywood Pedophiles on The View…Barbara Walters and Female Co-Host Shamed Him: “You’re damaging an entire industry!”,0
Ryan opposes Trump working with Democrats on healthcare,1
OBAMA’S EMBARRASSING Farewell Interview: Mom Was “Hippie” But Shaved Her Legs…Promises To Take 5-Star Mooch On “Nice Vacation…She Deserves It”,0
"Medical students, faculty rally to try to save Obamacare",1
"“DRIVE THEM OUT OF YOUR PLACES OF WORSHIP!” London Imams Take President Trump’s Advice, REFUSE To Perform Funeral Rights For Islamic Terrorists [VIDEO]",0
SYRIAN MUSLIM IMMIGRANT HAIRDRESSER SLITS Female Employer’s Throat After Media Hailed Him As “Example Of Successful Integration”,0
DOJ Funneled Housing Crisis Money To Immigrant Activist Groups Like La Raza,0
Trump lawyers make final Supreme Court pitch on travel ban,1
SHOCKING AUDIO RELEASED Of John Kerry Discussing Obama Allowing The Rise of ISIS To Help Regime Change In Syria,0
TRUMP TWEET STORM On Obamacare Sets Up Battle with Democrats On “Lousy Healthcare” [Video],0
 Democrat Takes Trump To The Woodshed In Fiery Speech Defending NFL (VIDEO),0
"BLACK TV HOST HAMMERS RACIST MOOCH: ‘The only hope you have Michelle Obama, is that everybody will be as miserable as you”",0
OBAMA DOUBLES DOWN On The Threat Of Climate Change vs. Terrorism [Video],0
LOL! Democrat Congressman Says Best Way To Fight “Fake News” Is To Watch MSNBC [VIDEO],0
 Medical Examiner Finally Releases Report On Death Of Music Icon Prince,0
 Ben & Jerry’s Ice Cream Founders Get Arrested At U.S. Capitol,0
[VIDEO] FLASHBACK…MARTIN LUTHER KING JR. ON RIOTS: “We Can’t Win A Violent Revolution”,0
Ukraine agrees to sign EU summit declaration: officials,1
(VIDEO) PACKED HOUSE: DONALD TRUMP’S SPEECH FROM TODAY’S IOWA RALLY,0
LET THE REPARATIONS BEGIN: Rahm Emanuel Uses $5.5 Million Taxpayer Dollars To Gain Favor With Chicago’s Black Voters,0
UNREAL! OBAMACARE CREATOR Blames Republicans For Mess He Created! [Video],0
Pakistan official details car chase that freed kidnapped U.S.-Canadian family,1
 Seth Meyers Dubs Oregon Militia Terrorist #Tarpman In Most Hilarious Mockery Yet (VIDEO),0
"Nothing should change, says Britain in bid for post-Brexit security pact",1
"ACLU DEFENDS ILLEGALS? SUES DOJ, ICE Over Arrests of Illegal Alien Teen Gangs: “That was play-fighting”",0
EU's Tusk appealed to Rajoy to avoid escalation in Catalonia,1
OBAMACARE LOAN SHARK: If Gov’t Can Extort More Money From TAXPAYERS…OBAMACARE Can Still Work [VIDEO],0
EPIC! TUCKER CARLSON Demolishes NYC Councilman Over Sanctuary Cities [Video],0
"Trump tries to move past controversies, says he is keeping promises",1
OBAMA’S SPEECH ABOUT “CHILD SAFETY” Was Interrupted When Rapper Guest’s Ankle Bracelet From KIDNAPPING Charge Went Off,0
RUBIO Sides With Democrats On Giving A Whopping $2 Billion For Zika Virus Prevention,0
 WATCH: BIll Maher Noticed Something Really Disturbing About Trump’s RNC Speech,0
MAXINE WATERS Gleefully Reveals Plan to Destroy Trump in Disturbing Interview [Video],0
SENATOR DICK DURBIN NEEDS A CIVICS LESSON: “Susan Rice Was Doing Her Job” [Video],0
Homepage,0
‘SLEEPY’ JUSTICE GINSBURG: Excites Crowd By Saying She’d Back Abolition Of The Electoral College [Video],0
 Anthony Bourdain Reveals The ‘ONE Good Thing’ About Trump And It’s HILARIOUS,0
#SteveBannon’s Secret “To Do” List Is Accidentally Captured In Photo…Democrat Heads Will Explode When They See This,0
"In Beijing, Trump presses China on North Korea and trade",1
DISABLED VET WITH CANE FORCED TO WALK To Trump Rally…Pictures Of Supporters Walking 3 Miles After Protesters Shut Down Roads,0
US-UK DIRTY WAR: ‘Latin American-style’ Death Squads in Iraq Revealed Through Chilcot,0
COMEDY GENIUS: [Video] “Bob Ross” Paints Sick Hillary…H-I-L-A-R-I-O-U-S!,0
Factbox: Five facts about ex-Trump security aide Michael Flynn,1
" Black Man Detained By Cops After Withdrawing $200,000 Of HIS OWN Money (VIDEO, IMAGES)",0
Franco-German fighter jet project likely to be opened to other countries,1
SYRIAN IMMIGRANT Who Said “9-11 Changed The World For Good”…Calls Syria Her “Homeland” Is Homeland Security Advisor,0
WHY ARE GOOGLE AND FACEBOOK ATTENDING BILDERBERG’S 2015 LUXURY SECRET POLICY CONFERENCE?,0
BRAIN FREEZE! HILLARY CLINTON Goes Blank…Forgets What She’s Talking About [Video],0
"REMEMBER WHEN Democrats, Media Mocked Betsy DeVos For Suggesting Schools May Need Guns To Protect Against Bears?…Look What Just Happened!",0
PRICELESS! Nancy Pelosi Complains Trump Not Visiting Countries in Alphabetical Order [Video],0
Boiler Room EP #109 – It’s a Wonderfull Life,0
HILLARY EPICALLY BOMBS PRESS CONFERENCE About Weekends Attacks By Saying All The Wrong Things [VIDEO],0
Trump Interior nominee would consider more drilling on federal land,1
BREAKING: DEMOCRAT Makes Shocking Statement Regarding DNC Pick Keith Ellison [Video],0
 Hypocrite Ivanka Gets SKEWERED For Approving Dad’s Move To Kill Obama Pay Equality Rules,0
TRUMP’S CHOICE FOR ATTORNEY GENERAL Doesn’t Come From The Obama School Of Chicago Thug Justice,0
Elite Nazi-allied Order From Hungary Claims Trump Adviser Sebastian Gorka Is Sworn Member,0
WHY OBAMA IGNORED MURDER BY ILLEGAL ALIEN IN SANCTUARY CITY: You Have Never Seen Megyn Kelly This Mad Before!,0
NY Teacher Gives Assignment To High School Kids: Come Up With Argument In Favor Of Mass Killings Of Jews,0
BOOM! TOMI LAHREN’S Top Tips For Liberals In 2017 [VIDEO],0
 Trump SLAMS Canada By Using Example Border State; That State Doesn’t Border Canada (TWEET),0
"HILLARY’S CAMPAIGN MANAGER STAMMERS When Asked Why Using Trump’s Stolen Tax Returns Are Okay, But Wikileaks Emails Aren’t [VIDEO]",0
HOW THE FBI Cracked A Terror Plot On Black Friday That May Have Been Worse Than 9-11,0
BREAKING! INVESTIGATION: Hillary Clinton Did NOT Comply With Records Rules,0
 NC Governor Robs Disaster Relief Fund To Hire Lawyers To Defend Trans Bathroom Bill,0
Boiler Room EP #122 – Charlottesville & The History of Violent Cultural Revolution,0
 WATCH: Anderson Cooper Throws MAJOR Shade At White House Aide Over ‘Fake News’,0
 MSNBC Host Can’t Help But Be Perfectly Sexist To Hillary Clinton After Her Big Night (TWEET),0
"Biden, Ukraine's Poroshenko to meet Thursday: White House",1
"Trump foreign policies could hurt, help his business empire",1
 Columbine Shooter Dylan Klebold’s Mother Breaks Silence In Riveting New Interview (VIDEOS),0
 WATCH: Mike Pence Is Taken To The Woodshed By ABC Host For Defending Trump’s Lies,0
HOW HILLARY CLINTON Has Secured Her Husband’s Legacy As “A Rapist” And Hers As An “Enabler” [VIDEO],0
"HEY CHUCK, WE WON! CRYBABY SCHUMER Leads Chant “Dump Trump!” During NYC Protest",0
 Chris Rock Perfectly ROASTS Lily White Oscars: ‘You’re Damn Right Hollywood Is Racist’ (VIDEO),0
Mexico foreign minister heads to U.S. to meet with Dreamers,1
Campaign chief to oversee Trump U.S. vice presidential search,1
[VIDEO] SHOCKING CONSEQUENCES OF OPEN IMMIGRATION: Christians Organize To Fight Back Against Islamization Of Britain,0
 NYC Cop Under Investigation After Being Busted With Instagram Account Full Of Violence (TWEETS),0
 WATCH: The Amazing Moment That Made Bernie Cry At The Convention,0
Transport minister doesn't think Britain will leave EU without a deal,1
" Trump Takes Credit For Releasing JFK Files, But The Bill Requiring It Was Passed 25 Years Ago",0
" Thanks To Trump, Companies Are Pulling Out Of The Republican National Convention",0
"TAKE A NUMBER, YOU’RE GONNA BE HERE A WHILE…Remember When Barack Promised Number Of Emergency Room Visits Would Decrease With Obamacare?",0
SPOT ON! TRUMP SUPPORTER Slams New World Of “Guilty Until Proven Innocent” Being Used To Oust Trump [Video],0
"Hastert loses one Illinois pension, keeps another after sentencing",1
THIS TOPS IT ALL! HILLARY CLINTON Makes Shocking Statement Exposing Her Continued Delusion About 2016 Election Loss [Video],0
 Joe Biden Told A Joke To President Obama About Ted Cruz That Will Have You On The Floor (VIDEO),0
" If You Love Veterans So Much, Trump, Why Did You Try To Sweep Them Into The Gutter?",0
"CAN YOU HEAR HIM NOW? President Trump Doubles Down: Condemns ‘Evil’ KKK, White Supremacists, Neo-Nazis [Video and Transcript]",0
(VIDEO) DESPERATION? CLINTON CAMPAIGN PANDERS TO RADICAL BLACK GROUPS,0
"STUDENTS THREATEN YALE PRESIDENT: Give Us $8 Million In Demands To “reduce the intolerable racism,” Or Else",0
WAS MURDERED 27 YEAR OLD DEMOCRAT Operative About To Blow The Whistle On VOTER FRAUD When He Was Shot In The Back? [VIDEO],0
“G#d d*mn America”: DISTURBING PHOTOS Illustrate Obama’s “Diplomacy” Failure In Iran,0
"¡VIVA LA REVOLUTION! As Venezuela Collapses Under Socialist Rule, Dictator Maduro Endorses Fellow Socialist Bernie Sanders",0
5-Star Mooch and Free-Loading Granny Drop In For Lunch In New York On The Taxpayer’s Dime…,0
BREAKING: OBAMA APPOINTED JUDGE Demands RNC Reveal Trump’s Plans To Prevent Voter Fraud,0
SAY WHAT? Obama Gives Go Ahead For New UN “Regional Hub” In Washington DC…What They Plan To Use Center For Is Disturbing,0
WATCH: Pretty College Age Girl Stun Illegal Alien Supporters At Trump Rally As She Confronts Them,0
U.S. does not recognize Kurdish independence vote in Iraq: Tillerson,1
NBC CORRESPONDENT Tells Panel Of Extremely BIASED Journalists: “Journalists Aren’t Biased”…Goes On To Totally Trash President Trump With Other BIASED News Hosts [VIDEO],0
ARMY THREATENS GREEN BERET WAR HERO WITH COURT MARTIAL For Whistleblowing On Failed Hostage Rescue,0
 WHOA! Donald Trump Is Going To Lose His F*cking Mind When He Sees SNL’s Cold Open (VIDEO),0
" Trump Lashes Out At Puerto Ricans, Calls Them ‘Ingrates’ In Self-Congratulatory Tweets",0
 What Ted Cruz Said In Church Sounds Like Sharia Law For America (VIDEO),0
Ex-U.S. Attorney Yang being considered for SEC chair: source,1
" FBI Releases DAMNING Information About Russian Collusion, Trump TERRIFIED",0
U.S. judge finds Texas voter ID law was intended to discriminate,1
"Serial Plagiarist Does Victory Dance Over White People Dying, Trump Can’t Save You!",0
Who’s Better: “Dangerous Donald” or “Crooked Hillary”?,0
 The Trump Family’s Expressions During Ted Cruz’s RNC Speech Are Priceless,0
SOCIOPATHIC LIAR HILLARY TELLS RIDICULOUS LIE: Chelsea “Has A PHD In Public Health” [VIDEO],0
WOW! HERE ARE FOUR LAWS Hillary Clinton Appears To Have Broken [Video],0
 Trump Plans To Celebrate 100th Day On Office With Another YUUGE Rally No One Will Show Up For,0
" Trump TRASHES Sean Spicer’s Cell Phone Checks, Signals Trump Team Implosion (VIDEO)",0
 REPORT: Trump Laughed After Woman Was Grabbed ‘By The P*ssy’ On Apprentice Set,0
BOOM! KELLYANNE CONWAY Schools CNN’s Anderson Cooper On The Comey Firing [Video],0
MUST WATCH VIDEO: LISTEN TO OBAMA AND HIS COMMIE MENTOR AND YOU’LL WONDER HOW SOMEONE WHO DISLIKES AMERICA SO MUCH COULD BECOME OUR PRESIDENT,0
TRUMP COMES OUT SWINGING: New Ad Features One Of Bill’s Rape Victims…With Surprise Ending [VIDEO],0
 Actor Martin Sheen Tells Senate GOP To Do Their Jobs When Obama Picks SCOTUS Nominee (AUDIO),0
" Trump Says Hillary’s Emails Are Worse Than Watergate, Watergate Prosecutor SHREDS Him",0
DID HILLARY Just Lose Her “Get Out Of Jail Free” Card?…Senior Trump Advisor: “Trump Has Not Ruled Out Criminal Probe” Against Hillary,0
" Desperate Staff Sent Melania To Stop 2-Hour Trump/Putin Meeting, She Failed",0
LOL! New York Times Publishes Lengthy Article On Dem Senator’s Corruption Trial…Leaves ONE CRITICAL DETAIL Out Of Their Story,0
NOT FUNNY! What These “MORONS” Did For Crooked Hillary Should FRIGHTEN Every American [VIDEO],0
BRAVO! POPULIST REPUBLICANS Target Out Of Control LEGAL Immigration Like The Ridiculous “Diversity Lottery”,0
Greece and Turkey trade barbs as Erdogan visits Athens,1
Canada’s Immigration Website Crashes After Trump Pulls Ahead,0
 WATCH: Lewis Black Hilariously BURNS Trump And Mocks Inauguration On The Daily Show,0
 Tiffany Trump Is Sad As Hell After Whole Family Completely Forgot Her Birthday,0
 Donald Trump Storms Glenn Beck’s Ted Cruz Rally Live On-Air And Shuts It Down (VIDEO/TWEETS),0
"SMOKING GUN? First FISA Request on Trump Tower Came After Bill Clinton, Obama’s AG Loretta Lynch Had Private Meeting On Plane",0
LIBERAL DUMMY GARY JOHNSON Can’t Name One Foreign Leader [VIDEO],0
[VIDEO] WHAT JERRY SEINFELD HAS TO SAY ABOUT OVERLY PC COLLEGE KIDS WILL MAKE THE LEFT CRAZY,0
Hillary Supporter MARK CUBAN Makes Most Ignorant Statement About Trump Since Election When He Claimed Stock Market Would Tank [VIDEO],0
ILLINOIS: ENTIRE TEAM OF 8-Yr Old Kids Perform Disgusting Act of Disrespect For Our Flag and Law Enforcement Under Guidance Of Coach,0
"Shaquille O’Neal: “The Earth is flat. Yes, it is.”",0
DON’T TAKE YOUR KIDS TO New Orleans To Learn About American History…Black Lives Matter Just ERASED It,0
"BEYOND MISSION CREEP: U.S. Planning to Send 1,000 More Ground Troops into Syria",0
 WATCH: River Set On Fire Thanks To Fracking,0
" Dan Rather Responds To Trump’s Sex Tape Allegations, Visibly DISGUSTED In Interview (VIDEO)",0
(VIDEO) MICHELLE OBAMA’S LATEST TACKY AD FOR KIDS: “EAT YOUR “EFFEN” VEGETABLES!”,0
BOYCOTT BACKFIRES! Ivanka Trump Clothing Line Reports Record Sales,0
"OBAMA BLAMES RUSSIA For Hillary’s Loss, But NEW HARVARD STUDY Exposes Who REALLY Interfered In Outcome Of Our Elections",0
NEW BOMBSHELL REPORT Shows DNC Emails Were Copied On East Coast ONLY 5 DAYS Before SETH RICH Murder…Disproves Russian Hacking Theory,0
Al Qaeda warns Myanmar of 'punishment' over Rohingya,1
WAS MICHELLE OBAMA In On Beyonce’s Cop-Hating Super Bowl Performance? [Video],0
 Hillary Beautifully Slams Trump’s ‘Dangerous’ And Idiotic Gun Policies,0
A FEW BLACK CONSERVATIVES Have Some Choice Words For Obama And Hillary Following Dallas Black Lives Matter Cop Massacre,0
LOUDMOUTH ROSIE O’DONNELL Just Bullied The Wrong Trump: OUTRAGED Melania Threatens Lawsuit After Rosie Pushes False Video On Twitter About 10 Yr Old Barron,0
"MI BOARD OF EDUCATION Will Allow Students To Choose Gender, Bathroom, Locker Room And Even A New Name With No Parental Consent",0
HERE’S WHY OLE MISS Won’t Be Playing “DIXIE” Before Football Games This Year…There Goes Another SOUTHERN Tradition…,0
 WATCH: Fox News Host Dana Perino Is DONE Defending Republicans,0
INSIDE TRUMP’S CHARITY BALL Tonight At Beautiful Mar-A-Lago…Protests Outside [Video],0
“YOU’RE HIRED!” Trump Pulls Unemployed Vet From Audience And Hires Her On The Spot,0
DISRESPECTFUL DEMS EXPOSED! You’ll Never Guess Who Also Boycotted George W. Bush’s Inauguration [VIDEO],0
Limousine Liberal Leo DeCaprio Joins Globalist John Kerry: Climate Deniers Like Trump Shouldn’t Hold Office [Video],0
"Warren, Kaine, Castro on Clinton running-mate short list: AP",1
China hopes all sides' words and actions reduce tension on Korean peninsula,1
WATCH: BLACK LIVES MATTER Bernie Sanders Supporters SPIT On U.S. Flag In Front Of Vets At Trump Rally,0
 Tennessee Republican Leader Vows Punishing Tax Hike On Companies That Support LGBT Rights,0
GOP EVIDENCE: Comey FBI Busted Giving Clinton ‘Special Status’…Those Responsible STILL At FBI! [Video],0
Highlights: The Trump presidency on April 21 at 6:12 p.m. EDT/2212 GMT,1
 Maine’s Governor Somehow Gets More Racist: I Can’t Understand Indian People Without Interpreter,0
 Trump Just Got Caught Trying To Blackmail Morning Joe Hosts,0
THE PEOPLE’S PRESIDENT: Trump Meets With Coal Workers To Fulfill Campaign Promise [Video],0
UNREAL! FORMER GITMO DETAINEES PROTEST AT U.S. EMBASSY FOR FREEBIES FROM THE U.S.,0
BADASS ISRAELI Stabbed By Palestinian…Pulls Knife From Neck…What He Did Next Is STUNNING!,0
 Leave It To Seth Meyers To Absolutely PUMMEL Trump’s Obvious Racism And Fraud (VIDEO),0
 WATCH: George W. Bush Calls Out Trump For Supporting White Supremacy,0
NEW STUDY Shows Why Atheists and People Who Agree With Immigrants That Bash Their Country Use LESS BRAIN POWER,0
WHY AG LYNCH Should Recuse Herself From Clinton E-mail Probe ASAP! [Video],0
U.N. medics see evidence of rape in Myanmar army 'cleansing' campaign,1
Undocumented immigrants given roles at Democratic convention,1
"Ammon and Ryan Bundy Found ‘Not Guilty’ in Oregon Federal Case, Gov. Kate Brown Upset by Jury Decision",0
CHILLING: How America Looks After 8 Long Years With An Anti-American President,0
"Possible Thales, Leonardo role in Franco-Italian ship talks: sources",1
COLIN POWELL SAYS HILLARY LYING About Private Email Server Conversation: “has no recollection of the dinner conversation” [VIDEO],0
LEADING N. CAROLINA NEWSPAPER: Girls Need To Attempt “Overcoming Discomfort” At Sight Of “Male Genitalia” In Locker Rooms,0
BREAKING NEWS: TRUMP ADMIN ANNOUNCES “MASSIVE TAX CUT” For Businesses And Massive Tax Reform [VIDEO],0
" NBA Kowtows To Racists, Orders Players To Stand For Anthem",0
Anti-Trump Protester’s X-Rated Comment Angers MSNBC Anchor: “Grow The Hell Up!”,0
 Superdelegate Tammy Baldwin: ‘I’m Still A Human’ (VIDEO),0
" WATCH: Morning Joe Host Tells Kellyanne Conway To Go F*ck Herself, BANS Her From Show",0
VIDEO: Top 10 Most Embarrassing Presidential Family Members,0
CNN INTERVIEW TURNS INTO SCREAMING MATCH When Activist Director Argues New “IRRELEVANT” Footage Of Michael Brown Is Game Changer [VIDEO],0
"LOL! KEURIG CEO APOLOGIZES After Customers Boycott and SMASH Coffee Makers…Unfortunately, The Apology Isn’t For Keurig Customers",0
YOU’RE HIRED! HOW THIS BRILLIANT Surgeon Will Destroy Obama’s Legacy [VIDEO],0
THIS Is How Far The Left Will Go To Protect Hillary Clinton…Sick!,0
 GOP Lawmaker Blames Obama For Staging Racist Mayhem In Charlottesville,0
 Controversial Former Fox CEO Roger Ailes Dead At 77,0
 Fox News Humiliates Mitt Romney For Flip-Flopping On Donald Trump (VIDEO),0
"NORWAY’S TOUGH Immigration Minister BLASTS Sweden, WARNS Refugees: “If You Are An Economic Migrant” or an “Illegal Immigrant” You’ll Be Sent Home",0
 Fox News And Sean Hannity Basically Just Ran A TV Promo For White Pride (VIDEO),0
ETHIOPIAN MUSLIM Monster Deported From U.S. 10 Years After Performing “Clitorectomy” On Daughter With Scissors,0
GOP HOUSE LEADERSHIP Place Political Careers Before National Security: Why They Are Reportedly Caving (Again) To Democrats,0
 WATCH: Sean Spicer In December STRONGLY Opposed Exactly What He Did Today,0
 Bill Clinton Reminds People Of Hillary’s LONG History Of Getting Things Done (VIDEO),0
Boiler Room EP #82 – Mind-boggling Collusion,0
" Caitlyn Jenner Slams Trump, Considers Running for Office",0
"Trump will accept election results if it's fair, his son says",1
" Curt Schilling Doubles Down On Transgender Hate On Facebook, Adds Racism (IMAGE)",0
Mexico says won't pay for Trump's 'terrible' border wall,1
U.S. House panel to begin hearings on tax reform next week,1
Reflections on a World Gone Mad and Pushing Back against Neocolonialist Thuggery,0
 Elizabeth Warren BURIES Trump After He Throws Temper Tantrum Over Her Attacks,0
Tyranny Of 9/11: The Building Blocks Of The American Police State From A-Z,0
Clinton names Obama veterans to White House transition team,1
Democrat Gillibrand opposes Trump's Supreme Court nominee,1
 ‘Lunch Shaming’: Schools Punish Poor Kids Who Can’t Pay For Lunch With Appalling Humiliation (VIDEO),0
“Peaceful” Muslims Scream: “THIS IS FOR ALLAH” After Driving Van 50 MPH Pedestrians…3 ARMED Terrorists On Run In Gun-Free London…Britain’s PM Calls It “Potential Act Of Terror” [VIDEO],0
AMERICAN-MADE CONFEDERATE FLAG FACTORY Sees A Huge Change In Sales After Charlottesville,0
New Orleans “Club” Advertises “Meet And Greet” For Dem Gov Candidate: FREE Drinks And “Performers” And Party Bus To Polls For “Early Voters” [VIDEOS],0
 Trump Displays Incredible Ignorance Yet Again — Claims Credit For Term Coined Over A Hundred Years Ago,0
 GOP Operative Connected To Trump’s Ousted Top Adviser Tried Obtaining Russian-Hacked Clinton Emails,0
HOLLYWOOD BLVD: PRO-TRUMP #Oscar Rally Gets Ugly When Punches Start Flying…Trump Hating Female Picks On WRONG Woman! [VIDEO],0
 Glenn Beck Anchor In Race Attack On Beyoncé For Super Bowl Show (VIDEO),0
"U.N. says fighting stops in Sanaa, Saleh funeral expected",1
China complains to Australia over Turnbull comments on interference,1
"Trump team wants more NAFTA access for U.S. goods, services: lawmakers",1
" Newt Gingrich Attempted To Stiff Small Businesses, FEC Shot Him Down",0
 Moms With Transgender Kids Have A BRILLIANT Message For Anti-LGBT Conservatives (VIDEO),0
BILL O’REILLY ANNOUNCES 2 Week Vacation…Will Murdoch’s Liberal Son Who Pushed To Fire Roger Ailes Make His Vacation Permanent? [VIDEO],0
BARACK OBAMA GOES THERE…Compares President Trump To Hitler In Front Of Chicago Audience,0
‘I Learned That In 8th Grade!’ – Sarah Sanders Schools Liberal Reporter On #DACA [Video],0
Democratic senator tussles with U.S. Treasury secretary over communication,1
Proposed Budget Deal Is MUCH WORSE On U.S. Border Security Than We Originally Thought,0
" South Park Creators GIVE UP, Say Donald Trump Is Too Stupid For Their Show To Mock (VIDEO)",0
NATIONAL ENQUIRER ENDORSED TRUMP…Then Dropped YUGE Bombshell: “CRUZ’S 5 SECRET MISTRESSES”,0
China says opposes unilateral sanctions after new U.S. curbs target North Korea,1
 DHS Officials Tried To Stop Trump’s Unlawful Muslim Ban — Steve Bannon Overruled Them,0
DECLASSIFIED US INTEL REPORT Used To Discredit Trump Is Huge Embarrassment…Evidence Was Compiled In 2012 After OBAMA’S Reelection,0
"CRAZED PROTESTERS Pull Down Confederate Statue in Durham…What’s Next, The Guillotines? [VIDEO]",0
 History Teacher Forces Students To Watch Film Depicting Violent Crucifixion Of Jesus (VIDEO),0
"Obama, Fed's Yellen discussed economic risks in White House meeting",1
 Why This Attorney General Is Going After Trump For ‘Fraud’,0
Trump Waves Texas Flag: ‘Texas Can Handle Anything’ [Video],0
 Watch NBC’s Andrea Mitchell Get BULLIED Out Of The State Dept. For Asking About Russia (VIDEO),0
 Inaugural Cake Baker Brilliantly Schools Anti-Gay Bakers In How Protest Is Done,0
 WATCH: Hilarious Leaked Video Shows Australian PM Mocking Trump And It’s Now The Best Thing On The Internet,0
" Skip The Flowers, Just Don’t Vote For Trump, Asks PA Man’s Obituary",0
Sen. McConnell says expects Puerto Rico funding request by mid-October,1
 Evan McMullin: ‘Never In His Life’ Has Trump Had To Watch His Mouth (VIDEO),0
 Paul Ryan Attacks President Obama For Being ‘Distracted’ By Murdered Children,0
White House continues to cooperate with special counsel -official,1
 Seahawks’ Richard Sherman DROPS THE MIC On Those Who Ignore Police Brutality (VIDEO),0
NORDSTROM CANCELS IVANKA TRUMP BRAND After Liberal Complaints #BoycottNordstrom,0
Senate Ethics Committee opens probe of Senator Franken,1
"Washington braces for anti-Trump protests, New Yorkers march",1
 Biographer Says Trump Might Not Actually Be A Billionaire: ‘He Just Makes It Up’ (VIDEO),0
Senator Jeff Sessions to endorse Trump White House bid: Drudge Report,1
TRUMP HITS BACK After Cowgirl Congresswoman Trashes Him Over Words Said to Grieving Widow,0
 Trump Finally Admitted Something He Really Hasn’t Done His Whole Campaign (TWEET),0
JUST IN: DALLAS COWBOYS OWNER Jerry Jones Is Leading Effort To Oust NFL Commissioner Roger Goodell,0
GREAT VIDEO! CLIMATOLOGIST WEIGHS IN ON THE TRUTH ABOUT CLIMATE CHANGE,0
WHY WAS THIS YOUNG MAN SPONSORED BY CAIR INVITED TO THE WHITE HOUSE,0
Watch as Trump Gatecrashes Glenn Beck’s Cruz Caucus Event in Nevada,0
Hillary Clinton Is Asked The Difference Between A Socialist and A Democrat [Video],0
 Twitter Destroys Trump For Using Dwyane Wade’s Personal Tragedy To Pander For Black Votes,0
IF HILLARY AND BERNIE Are Counting On The Cuban Vote…They’re Making A BIG Mistake…Here’s Why…,0
Kellyanne Conway SHUTS DOWN ABC News Hack George Stephanopoulos After He Tries To Convince Viewers Trump Isn’t Legitimate President [VIDEO],0
Obama scolds Senate Republicans for Supreme Court threat,1
OBAMA TO VISIT MOSQUE WHERE RADICAL IMAM Condones Suicide Bombings…Even MORE Unbelievable Is List Of Muslims Who Committed Horrific Acts Of Terror Against Americans Who Prayed There,0
 Bill O’Reilly DESTROYS Donald Trump In A Rant That Shakes Fox News (VIDEO),0
HILLARY EXPOSED: WATCH UNCOVERED VIDEO The Hillary Campaign Does NOT Want You To See,0
 Ben & Jerry Tell Us Why Pulling Out Of Paris Climate Deal Was The Right Move,0
Trump and Putin see eye to eye on many foreign policy aims: Foreign Minister,1
U.S. Commerce nominee Ross calls China 'most protectionist' country,1
 Former Classmate: Trump Smacked His Son So Hard It Knocked ‘Him To The Floor’,0
 WATCH: Joy Reid Shuts Down Right-Wing Pastor For Lying In Defense Of Racist Trump,0
SHOCKER! CLINTON CAMPAIGN MANAGER Gets Grilled By CNN’s Jake Tapper: “She hasn’t been cooperative” [Video],0
 Twitter Mocks The Hell Out Of Trump For Latest Poorly-Spelled Screed Against Obama (TWEETS),0
Trump slams federal court ruling on funding for 'sanctuary cities',1
" Did Ron Paul Just Confuse Al-Qaeda With ISIS, Or Does He Simply Not Know The Difference? (TWEETS)",0
NOT KIDDING! Serial Liar Brian Williams Blames “FAKE NEWS” For Hillary’s Loss On MSNBC Last Night [VIDEO],0
"Trump, Liberal Hypocrisy & Humanity’s Future",0
JIM BEAM Fans Call For Boycott After Spokesperson and Liberal Actress Brags About Taunting VP Mike Pence For Defending Life,0
 Trump ‘Really Likes’ The Idea Of A Violent Uprising When He’s Impeached,0
Kerry’s Lunacy: ‘US Would Be Justified Shooting Down Unarmed Russian Jets’,0
FLASHBACK To 2014 WaPo Headline: “Obama Should Fire John Brennan” For Lying…Only One Year After James Clapper Was Caught Lying Under Oath,0
GREEN PARTY DOLT Struggles To Explain Wisconsin Election Recount [Video],0
 Jeb Bush Rally Becomes Counseling Session As Supporters Give Him Advice To Fix His Struggling Campaign,0
GOTCHA! SEN CLAIRE MCCASKILL Lied When She Said She Hadn’t Met With Russians,0
 Bizarre Late Night Statement Proves Deputy AG Is Just Another Water Carrier For Trump,0
TOP DEMOCRAT ACTIVIST WHO LAUNCHED ONLINE CAMPAIGN TO THREATEN AND BULLY 12 YR OLD CONSERVATIVE Is Facing Charges [Video],0
MUST WATCH COMEDY: ROOM FULL OF DEMS ARE ASKED TO NAME ONE OF HILLARY’S ACCOMPLISHMENTS AS SEC. OF STATE….,0
Henningsen: Obama White House Colluded with Facebook to Fabricate ‘Russian Bot’ Conspiracy,0
 The Obamas Gave A Heartbreaking Tribute To Muhammad Ali (VIDEO),0
 US Marine Puts Sarah Palin In Her Place For Blaming PTSD To Excuse Son’s Violent Behavior,0
ABOUT HILLARY’S COUGH: We Discovered The Secret To Why She Keeps Coughing [Video],0
WOW! UNHINGED CLOWN DEMOCRAT Goes Nuts On House Floor During Obamacare Debate [Video],0
